id,DOE,Age,First_Name,Last_Name,Gender,profession,Working_experience,Salary,Platforms,Hobbies,Counttyandstate,demographics,indebt,isHomeOwner,Owns_Car,Phone
1451,2/11/1997 0:00,46,erin,ashbrook,non-binary,Software Engineer,5,"$12,544 ",YouTube,Travel,"Canada, Illinois",Urban,TRUE,FALSE,TRUE,0711-020361
1452,2/27/1997 0:00,20,christopher,schild,male,Marketer Manager,7,"$15,522 ",YouTube,Lifestlye,"Canada, North Dakota",Rural,TRUE,TRUE,TRUE,981-443655
1453,6/13/1997 0:00,29,christopher,schild,male,Marketer Manager,8,"$12,370 ",Facebook,Sports,"Canada, ",Rural,TRUE,TRUE,FALSE,(14) 555-8122
1454,6/18/1997 0:00,43,christopher,schild,male,Student,7,"$13,281 ",Facebook,Sports,"Canada, Michigan",Rural,FALSE,FALSE,FALSE,(206) 555-4112
1455,7/4/1997 0:00,33,christopher,schild,female,Marketer Manager,5,"$14,710 ",Facebook,Sports,"Canada, Virginia",Urban,FALSE,TRUE,TRUE,90-224 8858
1456,8/20/1997 0:00,54,christopher,schild,male,Marketer Manager,1,"$10,328 ",Facebook,Lifestlye,"Canada, ",Sub_Urban,FALSE,FALSE,TRUE,(26) 642-7012
1457,9/30/1997 0:00,39,david,bremer,non-binary,Software Engineer,5,"$15,579 ",Instagram,Travel,"Canada, ",Rural,TRUE,FALSE,TRUE,030-0074321
1458,2/6/1998 0:00,46,ken,lonsdale,male,Software Engineer,2,"$14,228 ",Facebook,Sports,"Canada, Washington",Urban,TRUE,FALSE,TRUE,(5) 555-4729
1459,10/14/1996 0:00,31,ken,lonsdale,non-binary,Student,5,"$16,794 ",Instagram,Sports,"Canada, Texas",Urban,TRUE,TRUE,FALSE,(5) 555-3932
1460,12/31/1997 0:00,45,ken,lonsdale,female,Software Engineer,5,"$10,120 ",YouTube,Lifestlye,"Canada, ",Sub_Urban,TRUE,TRUE,FALSE,(171) 555-7788
1461,4/24/1998 0:00,22,ken,lonsdale,non-binary,Software Engineer,2,"$16,749 ",Facebook,Travel,"Canada, ",Rural,TRUE,TRUE,TRUE,0921-12 34 65
1462,10/21/1996 0:00,64,ken,lonsdale,non-binary,Student,5,"$10,964 ",Instagram,Lifestlye,"Canada, Virginia",Urban,FALSE,FALSE,FALSE,0621-08460
1463,11/8/1996 0:00,47,ken,lonsdale,male,Marketer Manager,4,"$14,224 ",Facebook,Sports,"Canada, New York",Sub_Urban,TRUE,FALSE,TRUE,88.60.15.31
1464,11/28/1996 0:00,63,ken,lonsdale,male,Student,1,"$13,675 ",YouTube,Travel,"Canada, Oregon",Rural,FALSE,TRUE,TRUE,(91) 555 22 82
1465,3/14/1997 0:00,22,dianna,wilson,non-binary,Software Engineer,3,"$15,694 ",YouTube,Travel,"Canada, Michigan",Sub_Urban,TRUE,TRUE,FALSE,91.24.45.40
1466,4/21/1997 0:00,29,dianna,wilson,male,Student,1,"$12,076 ",YouTube,Sports,"Canada, Virginia",Sub_Urban,FALSE,FALSE,TRUE,(604) 555-4729
1467,5/23/1997 0:00,33,dianna,wilson,female,Marketer Manager,5,"$16,865 ",Facebook,Travel,"Canada, ",Urban,FALSE,TRUE,FALSE,(171) 555-1212
1468,10/3/1997 0:00,43,dianna,wilson,female,Student,4,"$15,643 ",Facebook,Travel,"Canada, Kansas",Urban,FALSE,FALSE,TRUE,(1) 135-5555
1469,10/29/1997 0:00,43,dianna,wilson,male,Software Engineer,7,"$18,524 ",Instagram,Lifestlye,"Canada, New York",Urban,FALSE,TRUE,FALSE,(5) 555-3392
1470,11/14/1997 0:00,38,logan,haushalter,female,Software Engineer,5,"$15,249 ",YouTube,Sports,"Canada, California",Sub_Urban,TRUE,FALSE,TRUE,0452-076545
1471,11/7/1997 0:00,56,kelly,collister,male,Student,4,"$11,316 ",Facebook,Sports,"Canada, Vermont",Urban,TRUE,TRUE,FALSE,(11) 555-7647
1472,11/28/1997 0:00,53,kelly,collister,non-binary,Marketer Manager,2,"$11,196 ",YouTube,Sports,"Canada, Pennsylvania",Sub_Urban,TRUE,TRUE,TRUE,(171) 555-2282
1473,2/6/1998 0:00,50,delfina,latchford,non-binary,Student,4,"$13,170 ",YouTube,Sports,"Canada, Iowa",Sub_Urban,FALSE,FALSE,TRUE,0241-039123
1474,2/10/1998 0:00,47,delfina,latchford,female,Marketer Manager,2,"$19,621 ",Instagram,Sports,"Canada, ",Urban,TRUE,FALSE,FALSE,40.67.88.88
1475,2/12/1998 0:00,54,dan,reichenbach,male,Marketer Manager,8,"$10,355 ",Instagram,Travel,"Canada, ",Rural,TRUE,FALSE,TRUE,(171) 555-0297
1476,3/24/1998 0:00,40,dan,reichenbach,male,Student,3,"$19,718 ",Instagram,Lifestlye,"Canada, California",Rural,TRUE,TRUE,FALSE,7675-3425
1477,3/23/1998 0:00,27,dan,reichenbach,female,Marketer Manager,9,"$10,028 ",Instagram,Sports,"Canada, North Carolina",Rural,TRUE,FALSE,FALSE,(11) 555-9857
1478,4/27/2021 11:02,22,dan,reichenbach,non-binary,Software Engineer,4,"$11,013 ",YouTube,Lifestlye,"Canada, Iowa",Sub_Urban,FALSE,FALSE,TRUE,(91) 555 94 44
1479,12/24/1996 0:00,53,craig,carreira,female,Student,6,"$19,019 ",Instagram,Lifestlye,"Canada, ",Sub_Urban,FALSE,TRUE,TRUE,20.16.10.16
1480,1/15/1997 0:00,51,craig,carreira,non-binary,Marketer Manager,5,"$12,024 ",Instagram,Travel,"Canada, Maine",Sub_Urban,TRUE,FALSE,TRUE,0695-34 67 21
1481,1/21/1997 0:00,48,craig,carreira,male,Software Engineer,1,"$18,490 ",Instagram,Sports,"Canada, New Jersey",Urban,TRUE,FALSE,TRUE,089-0877310
1482,2/7/1997 0:00,27,dorris,liebe,non-binary,Student,9,"$15,839 ",Instagram,Travel,"Canada, Georgia",Sub_Urban,TRUE,FALSE,FALSE,40.32.21.21
1483,4/11/1997 0:00,36,sean,braxton,female,Software Engineer,1,"$15,791 ",YouTube,Sports,"Canada, Indiana",Urban,FALSE,TRUE,TRUE,011-4988260
1484,11/18/1997 0:00,49,sean,braxton,male,Software Engineer,8,"$10,754 ",Instagram,Travel,"Canada, Arkansas",Urban,FALSE,TRUE,TRUE,(1) 354-2534
1485,3/11/1998 0:00,18,roy,collins,female,Software Engineer,9,"$18,961 ",YouTube,Lifestlye,"Canada, District of Columbia",Rural,FALSE,TRUE,TRUE,(93) 203 4560
1486,3/13/1998 0:00,22,alan,hwang,female,Marketer Manager,9,"$13,735 ",Facebook,Sports,"Canada, California",Rural,TRUE,FALSE,FALSE,(95) 555 82 82
1487,3/17/1998 0:00,62,claudia,bergmann,non-binary,Student,1,"$11,238 ",YouTube,Lifestlye,"Canada, Tennessee",Rural,FALSE,TRUE,TRUE,(11) 555-9482
1488,3/27/1998 0:00,21,paul,gonzalez,female,Student,2,"$11,906 ",YouTube,Lifestlye,"Canada, New Jersey",Urban,FALSE,FALSE,FALSE,(503) 555-7555
1489,4/8/1998 0:00,33,christine,abelman,non-binary,Marketer Manager,1,"$17,399 ",Instagram,Travel,"Canada, Iowa",Urban,FALSE,FALSE,TRUE,(2) 283-2951
1490,4/20/1998 0:00,41,christine,abelman,male,Student,2,"$17,961 ",Facebook,Sports,"Canada, ",Urban,FALSE,FALSE,FALSE,(21) 555-0091
1491,4/27/2021 11:02,33,kristen,hastings,non-binary,Software Engineer,8,"$19,756 ",Facebook,Lifestlye,"Canada, Minnesota",Sub_Urban,FALSE,TRUE,TRUE,(5) 555-1340
1492,4/30/1998 0:00,19,helen,andreada,male,Student,5,"$19,410 ",Facebook,Travel,"Canada, MassachUnited States of America s of Americaetts",Urban,TRUE,TRUE,TRUE,(503) 555-6874
1493,8/28/1996 0:00,45,helen,andreada,non-binary,Marketer Manager,7,"$14,601 ",Facebook,Sports,"Canada, Ohio",Rural,TRUE,FALSE,FALSE,2967 542
1494,3/18/1997 0:00,49,helen,andreada,female,Software Engineer,2,"$19,549 ",YouTube,Sports,"Canada, Ohio",Rural,TRUE,FALSE,TRUE,(198) 555-8888
1495,4/1/1997 0:00,44,barry,blumstein,non-binary,Marketer Manager,8,"$11,460 ",Facebook,Lifestlye,"Canada, Alabama",Urban,TRUE,TRUE,TRUE,0555-09876
1496,5/16/1997 0:00,37,barry,blumstein,non-binary,Software Engineer,6,"$17,669 ",YouTube,Sports,"Canada, Virginia",Urban,FALSE,TRUE,TRUE,30.59.84.10
1497,5/23/1997 0:00,41,andrew,gjertsen,male,Software Engineer,8,"$11,416 ",YouTube,Lifestlye,"Canada, Texas",Rural,TRUE,TRUE,FALSE,61.77.61.10
1498,7/25/1997 0:00,29,andrew,gjertsen,female,Student,1,"$17,766 ",YouTube,Sports,"Canada, ",Urban,TRUE,FALSE,TRUE,(604) 555-3392
1499,7/21/1997 0:00,52,andrew,gjertsen,non-binary,Software Engineer,1,"$11,428 ",Facebook,Travel,"Canada, MassachUnited States of America s of Americaetts",Rural,TRUE,TRUE,FALSE,(509) 555-7969
1500,3/19/1998 0:00,50,andrew,gjertsen,female,Marketer Manager,7,"$14,378 ",Instagram,Lifestlye,"Canada, Texas",Sub_Urban,FALSE,TRUE,FALSE,069-0245984
1501,3/16/1998 0:00,50,steven,cartwright,non-binary,Student,8,"$17,529 ",Instagram,Lifestlye,"Canada, Texas",Rural,TRUE,TRUE,FALSE,(415) 555-5938
1502,4/24/1998 0:00,60,steven,cartwright,non-binary,Marketer Manager,3,"$14,474 ",Facebook,Sports,"Canada, California",Sub_Urban,FALSE,FALSE,TRUE,(9) 331-6954
1503,5/2/1997 0:00,54,jas,o'carroll,female,Software Engineer,5,"$13,071 ",Instagram,Sports,"Canada, Minnesota",Urban,FALSE,TRUE,FALSE,(8) 34-56-12
1504,12/22/1997 0:00,29,tracy,blumstein,non-binary,Marketer Manager,1,"$10,555 ",Instagram,Lifestlye,"Canada, ",Urban,FALSE,FALSE,FALSE,(503) 555-9573
1505,1/16/1998 0:00,20,tracy,blumstein,female,Marketer Manager,7,"$18,547 ",YouTube,Sports,"Canada, Texas",Sub_Urban,TRUE,FALSE,TRUE,035-640230
1506,2/18/1998 0:00,18,tracy,blumstein,non-binary,Software Engineer,5,"$11,563 ",YouTube,Travel,"Canada, District of Columbia",Urban,FALSE,FALSE,FALSE,(02) 201 24 67
1507,3/13/1998 0:00,50,alan,haines,male,Student,8,"$11,040 ",Facebook,Sports,"Canada, Minnesota",Sub_Urban,TRUE,TRUE,FALSE,(514) 555-8054
1508,4/27/2021 11:02,57,alan,haines,female,Marketer Manager,8,"$12,686 ",Facebook,Travel,"Canada, Illinois",Urban,TRUE,TRUE,TRUE,0342-023176
1509,7/25/1996 0:00,27,alan,haines,non-binary,Software Engineer,9,"$12,553 ",Instagram,Travel,"Canada, ",Rural,TRUE,TRUE,TRUE,(171) 555-7733
1510,7/23/1996 0:00,60,nick,zandusky,non-binary,Student,7,"$11,779 ",YouTube,Travel,"Canada, Wisconsin",Urban,FALSE,FALSE,FALSE,(1) 135-5333
1511,12/27/1996 0:00,61,nick,zandusky,male,Student,1,"$10,075 ",Facebook,Travel,"Canada, ",Rural,FALSE,TRUE,TRUE,(907) 555-7584
1512,5/1/1997 0:00,46,nick,zandusky,female,Student,3,"$14,326 ",Facebook,Travel,"Canada, Washington",Rural,TRUE,FALSE,TRUE,0221-0644327
1513,11/14/1997 0:00,30,nick,zandusky,non-binary,Marketer Manager,8,"$15,835 ",Facebook,Sports,"Canada, ",Sub_Urban,FALSE,TRUE,TRUE,(1) 42.34.22.66
1514,11/21/1997 0:00,29,kelly,lampkin,male,Marketer Manager,3,"$15,057 ",Facebook,Travel,"Canada, ",Urban,FALSE,TRUE,FALSE,(5) 552-3745
1515,4/8/1998 0:00,48,kelly,lampkin,non-binary,Marketer Manager,8,"$12,349 ",Facebook,Sports,"Canada, Texas",Sub_Urban,FALSE,TRUE,FALSE,6562-9722
1516,4/27/1998 0:00,63,kelly,lampkin,female,Student,1,"$12,773 ",Facebook,Travel,"Canada, Maryland",Urban,TRUE,TRUE,TRUE,(1) 356-5634
1517,4/28/1998 0:00,19,kelly,lampkin,non-binary,Marketer Manager,5,"$12,262 ",Instagram,Lifestlye,"Canada, Washington",Rural,FALSE,FALSE,FALSE,(21) 555-4252
1518,9/3/1996 0:00,52,kelly,lampkin,non-binary,Software Engineer,4,"$13,229 ",YouTube,Travel,"Canada, Minnesota",Rural,FALSE,FALSE,TRUE,(11) 555-1189
1519,3/13/1997 0:00,40,jonathan,doherty,non-binary,Marketer Manager,5,"$10,392 ",YouTube,Lifestlye,"Canada, MassachUnited States of America s of Americaetts",Urban,TRUE,FALSE,TRUE,0372-035188
1520,4/9/1997 0:00,34,jonathan,doherty,non-binary,Marketer Manager,8,"$11,108 ",Facebook,Travel,"Canada, Pennsylvania",Urban,FALSE,FALSE,TRUE,(1) 123-5555
1521,3/30/1998 0:00,43,jonathan,doherty,male,Student,4,"$14,362 ",YouTube,Travel,"Canada, California",Sub_Urban,TRUE,TRUE,TRUE,(505) 555-5939
1522,5/1/1998 0:00,25,jonathan,doherty,male,Marketer Manager,4,"$15,188 ",YouTube,Travel,"Canada, ",Urban,FALSE,FALSE,TRUE,0522-556721
1523,2/7/1997 0:00,46,jonathan,doherty,female,Software Engineer,3,"$18,802 ",YouTube,Lifestlye,"Canada, ",Urban,FALSE,FALSE,FALSE,(21) 555-3412
1524,3/18/1997 0:00,43,jonathan,howell,male,Student,7,"$15,057 ",Facebook,Lifestlye,"Canada, New York",Urban,FALSE,FALSE,FALSE,0897-034214
1525,1/29/1998 0:00,27,alan,schoenberger,male,Software Engineer,3,"$13,998 ",Facebook,Travel,"Canada, Tennessee",Sub_Urban,FALSE,TRUE,FALSE,(91) 745 6200
1526,12/4/1996 0:00,43,ken,brennan,female,Student,3,"$18,864 ",YouTube,Sports,"Canada, California",Urban,FALSE,FALSE,FALSE,07-98 92 35
1527,12/31/1996 0:00,51,corey,roper,male,Student,5,"$16,566 ",YouTube,Travel,"Canada, ",Rural,FALSE,FALSE,TRUE,(208) 555-8097
1528,1/5/1998 0:00,58,corey,roper,male,Marketer Manager,5,"$13,677 ",Facebook,Lifestlye,"Canada, California",Sub_Urban,TRUE,TRUE,TRUE,(171) 555-1717
1529,1/14/1998 0:00,24,shahid,hopkins,female,Software Engineer,6,"$15,796 ",Instagram,Travel,"Canada, Pennsylvania",Sub_Urban,FALSE,TRUE,FALSE,31 12 34 56
1530,4/22/1998 0:00,21,ben,peterman,female,Student,8,"$16,363 ",YouTube,Lifestlye,"Canada, ",Rural,FALSE,FALSE,FALSE,(1) 47.55.60.10
1531,5/6/1998 0:00,62,ben,peterman,female,Marketer Manager,6,"$18,123 ",Instagram,Lifestlye,"Canada, Washington",Rural,FALSE,FALSE,TRUE,(307) 555-4680
1532,9/26/1996 0:00,28,ben,peterman,non-binary,Student,1,"$18,222 ",YouTube,Lifestlye,"Canada, Georgia",Rural,TRUE,TRUE,TRUE,(071) 23 67 22 20
1533,7/30/1997 0:00,46,ben,peterman,non-binary,Student,8,"$17,690 ",Instagram,Travel,"Canada, Minnesota",Urban,TRUE,FALSE,TRUE,(503) 555-3612
1534,10/1/1997 0:00,53,thomas,seio,female,Student,8,"$11,400 ",Instagram,Lifestlye,"Canada, Florida",Rural,TRUE,TRUE,FALSE,(406) 555-5834
1535,2/18/1998 0:00,42,andy,gerbode,female,Student,9,"$14,071 ",Instagram,Lifestlye,"Canada, District of Columbia",Urban,FALSE,FALSE,TRUE,0251-031259
1536,12/4/1996 0:00,38,andy,gerbode,female,Student,9,"$18,808 ",Facebook,Travel,"Canada, ",Sub_Urban,FALSE,FALSE,TRUE,(5) 555-2933
1537,1/16/1997 0:00,53,sung,pak,non-binary,Student,2,"$12,786 ",Instagram,Lifestlye,"Canada, Pennsylvania",Sub_Urban,TRUE,FALSE,FALSE,(11) 555-2167
1538,5/12/1997 0:00,27,nathan,mautz,non-binary,Marketer Manager,2,"$17,169 ",Instagram,Travel,"Canada, Illinois",Rural,TRUE,FALSE,FALSE,(206) 555-8257
1539,12/5/1997 0:00,54,nathan,mautz,male,Student,3,"$10,870 ",Instagram,Lifestlye,"Canada, MassachUnited States of America s of Americaetts",Urban,TRUE,FALSE,FALSE,86 21 32 43
1540,4/6/1998 0:00,26,nathan,mautz,male,Software Engineer,1,"$14,196 ",YouTube,Sports,"Canada, Missouri",Rural,FALSE,TRUE,TRUE,78.32.54.86
1541,4/20/1998 0:00,41,nathan,mautz,female,Marketer Manager,4,"$19,604 ",Instagram,Sports,"Canada, Idaho",Rural,TRUE,TRUE,TRUE,26.47.15.10
1542,5/1/1998 0:00,52,nathan,mautz,non-binary,Software Engineer,4,"$12,739 ",YouTube,Lifestlye,"Canada, Texas",Urban,FALSE,FALSE,FALSE,0711-020361
1543,5/1/1998 0:00,52,frank,atkinson,non-binary,Student,9,"$10,940 ",Instagram,Sports,"Canada, Virginia",Rural,FALSE,FALSE,TRUE,981-443655
1544,7/23/1996 0:00,53,grace,kelly,non-binary,Software Engineer,9,"$10,340 ",Instagram,Travel,"Canada, Virginia",Sub_Urban,FALSE,FALSE,TRUE,(14) 555-8122
1545,7/31/1996 0:00,35,grace,kelly,female,Student,9,"$17,422 ",Facebook,Sports,"Canada, New York",Rural,TRUE,TRUE,TRUE,(206) 555-4112
1546,11/20/1996 0:00,56,don,jones,male,Student,7,"$14,133 ",YouTube,Lifestlye,"Canada, Georgia",Urban,FALSE,TRUE,FALSE,90-224 8858
1547,12/2/1996 0:00,49,patrick,o'brill,female,Marketer Manager,2,"$10,659 ",Instagram,Lifestlye,"Canada, New York",Urban,TRUE,TRUE,FALSE,(26) 642-7012
1548,12/16/1996 0:00,41,patrick,o'brill,male,Marketer Manager,5,"$19,752 ",YouTube,Travel,"Canada, Wisconsin",Sub_Urban,TRUE,TRUE,TRUE,030-0074321
1549,12/26/1996 0:00,40,patrick,o'brill,male,Student,4,"$13,457 ",YouTube,Lifestlye,"Canada, Illinois",Urban,TRUE,TRUE,TRUE,030-0074321
1550,1/10/1997 0:00,49,patrick,o'brill,female,Marketer Manager,8,"$19,848 ",Facebook,Travel,"Canada, California",Urban,TRUE,TRUE,TRUE,(5) 555-4729
1551,1/9/1997 0:00,54,patrick,o'brill,male,Software Engineer,2,"$12,975 ",Facebook,Sports,"Canada, Tennessee",Sub_Urban,FALSE,TRUE,TRUE,(5) 555-3932
1552,2/3/1997 0:00,29,john,lucas,male,Marketer Manager,6,"$19,241 ",Facebook,Sports,"Canada, Michigan",Rural,FALSE,TRUE,FALSE,(171) 555-7788
1553,2/18/1997 0:00,30,john,lucas,non-binary,Marketer Manager,5,"$10,453 ",Facebook,Travel,"Canada, ",Sub_Urban,FALSE,FALSE,FALSE,0921-12 34 65
1554,5/16/1997 0:00,40,john,lucas,male,Software Engineer,2,"$19,896 ",Facebook,Travel,"Canada, MassachUnited States of America s of Americaetts",Rural,FALSE,TRUE,TRUE,0621-08460
1555,7/4/1997 0:00,42,doug,bickford,female,Marketer Manager,1,"$18,184 ",Facebook,Lifestlye,"Canada, Pennsylvania",Sub_Urban,TRUE,TRUE,TRUE,88.60.15.31
1556,7/14/1997 0:00,52,doug,bickford,female,Student,8,"$15,442 ",Facebook,Sports,"Canada, Texas",Rural,TRUE,TRUE,FALSE,(91) 555 22 82
1557,8/18/1997 0:00,58,doug,bickford,male,Software Engineer,2,"$10,818 ",Facebook,Travel,"Canada, District of Columbia",Sub_Urban,TRUE,TRUE,TRUE,91.24.45.40
1558,9/19/1997 0:00,47,alyssa,crouse,non-binary,Student,7,"$14,868 ",Instagram,Sports,"Canada, Pennsylvania",Rural,TRUE,FALSE,FALSE,(604) 555-4729
1559,10/17/1997 0:00,34,alyssa,crouse,non-binary,Software Engineer,9,"$10,012 ",YouTube,Travel,"Canada, Nevada",Sub_Urban,FALSE,TRUE,TRUE,(171) 555-1212
1560,12/8/1997 0:00,37,ken,lonsdale,male,Student,9,"$17,727 ",Facebook,Sports,"Canada, Pennsylvania",Rural,TRUE,FALSE,FALSE,(1) 135-5555
1561,1/2/1998 0:00,42,jonathan,doherty,male,Student,8,"$10,920 ",Facebook,Lifestlye,"Canada, Nevada",Sub_Urban,FALSE,FALSE,TRUE,(5) 555-3392
1562,12/16/1997 0:00,39,jonathan,doherty,female,Marketer Manager,9,"$14,920 ",YouTube,Sports,"Canada, MassachUnited States of America s of Americaetts",Urban,TRUE,FALSE,TRUE,0452-076545
1563,12/18/1997 0:00,30,jonathan,doherty,male,Student,2,"$12,418 ",Instagram,Sports,"Canada, ",Rural,TRUE,TRUE,FALSE,(11) 555-7647
1564,1/20/1998 0:00,36,jonathan,doherty,non-binary,Marketer Manager,6,"$19,506 ",YouTube,Sports,"Canada, New York",Sub_Urban,TRUE,TRUE,FALSE,(171) 555-2282
1565,1/21/1998 0:00,53,chad,sievert,male,Software Engineer,4,"$16,475 ",YouTube,Sports,"Canada, New York",Rural,TRUE,TRUE,TRUE,0241-039123
1566,2/5/1998 0:00,29,clay,cheatham,female,Student,4,"$12,017 ",Facebook,Sports,"Canada, California",Rural,FALSE,FALSE,TRUE,40.67.88.88
1567,2/23/1998 0:00,58,tamara,dahlen,female,Student,5,"$17,957 ",YouTube,Lifestlye,"Canada, ",Sub_Urban,FALSE,FALSE,FALSE,(171) 555-0297
1568,4/1/1998 0:00,36,tamara,dahlen,female,Software Engineer,3,"$19,420 ",YouTube,Travel,"Canada, Illinois",Rural,FALSE,FALSE,FALSE,7675-3425
1569,3/31/1998 0:00,29,tamara,dahlen,female,Software Engineer,1,"$14,792 ",Facebook,Sports,"Canada, Virginia",Sub_Urban,FALSE,FALSE,TRUE,(11) 555-9857
1570,4/7/1998 0:00,26,adam,bellavance,female,Student,8,"$16,830 ",Facebook,Lifestlye,"Canada, Illinois",Urban,TRUE,TRUE,TRUE,(91) 555 94 44
1571,4/27/2021 11:02,24,adam,bellavance,male,Software Engineer,5,"$12,434 ",Facebook,Sports,"Canada, Michigan",Rural,TRUE,TRUE,FALSE,20.16.10.16
1572,4/20/1998 0:00,45,adam,bellavance,male,Marketer Manager,3,"$12,868 ",Facebook,Sports,"Canada, Missouri",Urban,FALSE,TRUE,FALSE,0695-34 67 21
1573,4/27/2021 11:02,31,adam,bellavance,male,Software Engineer,7,"$11,438 ",YouTube,Travel,"Canada, Michigan",Rural,FALSE,FALSE,FALSE,089-0877310
1574,11/8/1996 0:00,48,adam,bellavance,male,Software Engineer,7,"$13,543 ",YouTube,Sports,"Canada, Minnesota",Rural,TRUE,FALSE,FALSE,40.32.21.21
1575,12/25/1996 0:00,36,jeremy,lonsdale,female,Student,1,"$11,781 ",Instagram,Lifestlye,"Canada, Virginia",Rural,TRUE,TRUE,FALSE,011-4988260
1576,1/17/1997 0:00,64,jeremy,lonsdale,non-binary,Marketer Manager,9,"$16,343 ",Instagram,Lifestlye,"Canada, Wisconsin",Sub_Urban,FALSE,TRUE,TRUE,(1) 354-2534
1577,4/24/1997 0:00,33,jeremy,lonsdale,male,Software Engineer,2,"$12,263 ",YouTube,Travel,"Canada, Alabama",Urban,FALSE,FALSE,TRUE,(93) 203 4560
1578,7/2/1997 0:00,22,jeremy,lonsdale,non-binary,Marketer Manager,5,"$10,211 ",Instagram,Sports,"Canada, Pennsylvania",Rural,FALSE,TRUE,FALSE,(95) 555 82 82
1579,9/3/1997 0:00,52,heather,kirkland,male,Marketer Manager,5,"$18,699 ",YouTube,Lifestlye,"Canada, MassachUnited States of America s of Americaetts",Sub_Urban,TRUE,TRUE,TRUE,(11) 555-9482
1580,11/5/1997 0:00,29,victoria,brennan,male,Marketer Manager,8,"$16,159 ",Instagram,Sports,"Canada, Illinois",Rural,FALSE,FALSE,TRUE,(503) 555-7555
1581,1/14/1997 0:00,42,victoria,brennan,non-binary,Student,8,"$17,027 ",Facebook,Sports,"Canada, Arkansas",Sub_Urban,FALSE,FALSE,FALSE,(2) 283-2951
1582,3/24/1997 0:00,38,katrina,willman,female,Software Engineer,7,"$10,331 ",Instagram,Sports,"Canada, New York",Rural,FALSE,FALSE,TRUE,(21) 555-0091
1583,8/21/1997 0:00,53,katrina,willman,male,Student,7,"$16,860 ",Facebook,Travel,"Canada, Illinois",Urban,FALSE,TRUE,TRUE,(5) 555-1340
1584,12/8/1997 0:00,40,katrina,willman,male,Software Engineer,6,"$18,044 ",Facebook,Sports,"Canada, ",Urban,FALSE,FALSE,TRUE,(503) 555-6874
1585,12/31/1997 0:00,33,katrina,willman,male,Software Engineer,6,"$18,169 ",Facebook,Lifestlye,"Canada, Delaware",Rural,TRUE,TRUE,FALSE,2967 542
1586,8/23/1996 0:00,56,julia,dunbar,non-binary,Student,9,"$18,742 ",Facebook,Sports,"Canada, Montana",Sub_Urban,FALSE,TRUE,FALSE,(198) 555-8888
1587,10/14/1996 0:00,62,michael,kennedy,female,Marketer Manager,6,"$15,720 ",Instagram,Lifestlye,"Canada, ",Rural,TRUE,FALSE,TRUE,0555-09876
1588,12/19/1996 0:00,59,michael,kennedy,non-binary,Marketer Manager,2,"$19,133 ",YouTube,Sports,"Canada, MassachUnited States of America s of Americaetts",Sub_Urban,FALSE,TRUE,TRUE,30.59.84.10
1589,2/13/1997 0:00,56,michael,kennedy,non-binary,Software Engineer,2,"$10,727 ",Facebook,Lifestlye,"Canada, ",Rural,FALSE,FALSE,TRUE,61.77.61.10
1590,3/3/1997 0:00,31,michael,kennedy,female,Student,5,"$14,975 ",Instagram,Lifestlye,"Canada, ",Sub_Urban,FALSE,FALSE,TRUE,(604) 555-3392
1591,5/22/1997 0:00,48,guy,thornton,non-binary,Marketer Manager,4,"$13,243 ",Facebook,Sports,"Canada, ",Urban,TRUE,TRUE,TRUE,(509) 555-7969
1592,6/9/1997 0:00,22,guy,thornton,female,Marketer Manager,2,"$10,648 ",Instagram,Sports,"Canada, Pennsylvania",Rural,TRUE,TRUE,TRUE,069-0245984
1593,10/20/1997 0:00,52,arthur,gainer,male,Software Engineer,3,"$15,095 ",Instagram,Lifestlye,"Canada, New York",Urban,TRUE,FALSE,FALSE,(415) 555-5938
1594,12/9/1997 0:00,40,arthur,gainer,female,Software Engineer,7,"$16,614 ",Instagram,Travel,"Canada, MassachUnited States of America s of Americaetts",Urban,FALSE,FALSE,TRUE,(9) 331-6954
1595,12/12/1997 0:00,46,arthur,gainer,male,Student,8,"$17,135 ",YouTube,Sports,"Canada, Maryland",Rural,FALSE,FALSE,TRUE,(8) 34-56-12
1596,1/30/1998 0:00,60,arthur,gainer,non-binary,Software Engineer,6,"$11,009 ",Instagram,Travel,"Canada, New York",Rural,TRUE,FALSE,FALSE,(503) 555-9573
1597,2/18/1998 0:00,28,muhammed,macintyre,non-binary,Marketer Manager,5,"$11,550 ",Instagram,Sports,"Canada, District of Columbia",Sub_Urban,TRUE,FALSE,TRUE,035-640230
1598,3/3/1998 0:00,35,allen,rosenblatt,male,Marketer Manager,1,"$18,995 ",YouTube,Sports,"Canada, Florida",Sub_Urban,FALSE,FALSE,TRUE,(02) 201 24 67
1599,3/20/1998 0:00,64,russell,applegate,non-binary,Marketer Manager,8,"$17,492 ",YouTube,Sports,"Canada, MassachUnited States of America s of Americaetts",Urban,TRUE,TRUE,TRUE,(514) 555-8054
1600,4/10/1998 0:00,29,russell,applegate,female,Marketer Manager,3,"$13,401 ",Instagram,Sports,"Canada, District of Columbia",Sub_Urban,FALSE,TRUE,TRUE,0342-023176
1601,4/17/1998 0:00,26,russell,applegate,male,Student,6,"$17,447 ",YouTube,Travel,"Canada, New York",Sub_Urban,TRUE,TRUE,FALSE,(171) 555-7733
1602,4/10/1998 0:00,27,alejandro,savely,non-binary,Student,3,"$15,424 ",Facebook,Sports,"Canada, Missouri",Rural,TRUE,TRUE,TRUE,(1) 135-5333
